,Unnamed: 0,Suburb,Address,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname
5853,5853,Toorak,2/619 Toorak Rd,u,1140000.0,4.1,2.0,2.0,2.0,586.0,119.0,1990.0,-37.84266,145.02355,Southern Metropolitan
5854,5854,Travancore,2115/18 Mt Alexander Rd,u,341500.0,4.3,2.0,1.0,1.0,16000.0,68.5,2012.0,-37.78466,144.93829,Western Metropolitan
5855,5855,Vermont,18 Barbara St,h,1111500.0,17.2,3.0,1.0,0.0,722.0,94.0,1960.0,-37.8324,145.20467,Eastern Metropolitan
5856,5856,Wantirna South,42 Argyle Wy,h,1045000.0,14.7,4.0,3.0,2.0,728.0,153.0,1990.0,-37.88009,145.22736,Eastern Metropolitan
5857,5857,Wantirna South,12/440 Stud Rd,u,622000.0,14.7,3.0,1.0,1.0,137.0,71.0,2012.0,-37.87615,145.23192,Eastern Metropolitan
5858,5858,Warrandyte,24 Fossickers Wy,h,826000.0,21.1,3.0,2.0,0.0,830.0,135.0,1975.0,-37.75079,145.20617,Eastern Metropolitan
5859,5859,Watsonia,1/34 Longmuir Rd,u,655000.0,14.5,2.0,1.0,1.0,298.0,98.0,1975.0,-37.71098,145.08926,Northern Metropolitan
5860,5860,Werribee,6 Cassowary Av,h,505000.0,14.7,3.0,2.0,4.0,557.0,116.0,1987.0,-37.87975,144.66459,Western Metropolitan
5861,5861,Werribee,2/50 Tower Rd,h,335000.0,14.7,2.0,1.0,1.0,190.0,113.0,1980.0,-37.90423,144.67008,Western Metropolitan
5862,5862,West Footscray,5/2 Ormond Rd,t,700000.0,6.4,3.0,2.0,2.0,125.0,131.0,2013.0,-37.80735,144.87361,Western Metropolitan
5863,5863,Westmeadows,27 Eyre St,h,800000.0,16.5,3.0,2.0,2.0,898.0,142.0,1985.0,-37.67823,144.90001999999996,Northern Metropolitan
5864,5864,Wheelers Hill,994 Waverley Rd,h,1090000.0,16.7,5.0,2.0,2.0,698.0,246.0,1978.0,-37.8921,145.19118,South-Eastern Metropolitan
5865,5865,Williamstown,47 Pasco St,h,1920000.0,6.8,4.0,2.0,0.0,388.0,178.0,1900.0,-37.86159,144.89926,Western Metropolitan
5866,5866,Wollert,24 Edenvale Bvd,h,530000.0,25.5,4.0,2.0,2.0,448.0,155.0,2011.0,-37.61944,145.01243,Northern Metropolitan
5867,5867,Yarraville,17 Adeney St,h,982500.0,6.3,3.0,2.0,2.0,444.0,122.0,1945.0,-37.81662,144.866,Western Metropolitan
5868,5868,Yarraville,12 Montague St,h,1230000.0,6.3,3.0,1.0,2.0,433.0,144.0,1880.0,-37.81183,144.88568999999995,Western Metropolitan
5869,5869,Abbotsford,133 Yarra St,h,1190000.0,3.0,2.0,2.0,1.0,147.0,175.0,2000.0,-37.80269000000001,145.0001,Northern Metropolitan
5870,5870,Aberfeldie,5 Aroona Ct,h,1680000.0,7.5,3.0,2.0,2.0,673.0,136.0,1965.0,-37.76316,144.89799,Western Metropolitan
5871,5871,Altona Meadows,52 Shirley St,h,620000.0,15.5,3.0,1.0,2.0,466.0,107.0,1975.0,-37.87019,144.7843,Western Metropolitan
5872,5872,Altona North,12 Chambers Rd,h,830000.0,9.4,3.0,2.0,2.0,529.0,130.0,1965.0,-37.84107,144.84179,Western Metropolitan
5873,5873,Altona North,313 Millers Rd,h,805000.0,9.4,4.0,2.0,5.0,562.0,146.0,1950.0,-37.84384,144.84637,Western Metropolitan
5874,5874,Altona North,2/16 Stapley Cr,h,510000.0,9.4,2.0,1.0,1.0,170.0,100.0,2001.0,-37.83658,144.86199,Western Metropolitan
5875,5875,Armadale,16/74 Denbigh Rd,u,486000.0,6.3,2.0,1.0,2.0,0.0,63.0,1960.0,-37.85549,145.0163,Southern Metropolitan
5876,5876,Ascot Vale,2/41 Sandown Rd,t,855000.0,4.3,3.0,1.0,2.0,159.0,129.0,2011.0,-37.78329,144.91842,Western Metropolitan
5877,5877,Ascot Vale,67 The Parade,h,1035000.0,4.3,2.0,1.0,1.0,319.0,117.0,1900.0,-37.77266,144.9131,Western Metropolitan
5878,5878,Ashwood,5 Kiewa St,h,1450000.0,10.2,4.0,2.0,1.0,803.0,154.0,1965.0,-37.86162,145.11042,Southern Metropolitan
5879,5879,Ashwood,47B Vannam Dr,t,1060000.0,10.2,3.0,2.0,2.0,343.0,1.0,2000.0,-37.86324000000001,145.10289,Southern Metropolitan
5880,5880,Aspendale,14 Ebb St,h,970000.0,21.5,4.0,2.0,2.0,612.0,154.0,1960.0,-38.01596,145.09932,South-Eastern Metropolitan
5881,5881,Avondale Heights,49 Ridge Dr,h,750000.0,9.5,3.0,1.0,2.0,561.0,103.0,1990.0,-37.7528,144.85585,Western Metropolitan
5882,5882,Avondale Heights,55 Ridge Dr,h,800000.0,9.5,5.0,2.0,3.0,577.0,166.0,1985.0,-37.75261,144.85631,Western Metropolitan
5883,5883,Balwyn North,7 Adeney St,h,2400000.0,9.7,5.0,4.0,2.0,742.0,262.0,1980.0,-37.80218,145.10063,Southern Metropolitan
5884,5884,Balwyn North,67 Winfield Rd,h,1850000.0,9.7,4.0,4.0,3.0,929.0,266.0,1960.0,-37.79497,145.10538,Southern Metropolitan
5885,5885,Beaconsfield,12 Windsor Dr,h,670000.0,39.0,4.0,2.0,2.0,900.0,244.0,2005.0,-38.05614,145.38464,Eastern Victoria
5886,5886,Beaumaris,16A Coronet Gr,t,1850000.0,17.3,3.0,3.0,2.0,252.0,203.0,2007.0,-37.98453,145.02659,Southern Metropolitan
5887,5887,Bellfield,9 Sullivan St,h,906000.0,8.8,2.0,1.0,1.0,617.0,109.98,1960.0,-37.7528,145.04443999999995,Eastern Metropolitan
5888,5888,Bentleigh,2/21 Vickery St,u,410000.0,11.4,2.0,1.0,1.0,834.0,75.0,1967.0,-37.91627,145.03892,Southern Metropolitan
5889,5889,Bentleigh,12 Wood St,h,1500000.0,11.4,5.0,2.0,2.0,591.0,188.0,1950.0,-37.92211,145.0466,Southern Metropolitan
5890,5890,Blackburn South,2A Stewart Av,h,874000.0,13.4,3.0,2.0,1.0,232.0,103.0,2014.0,-37.83574,145.14866,Eastern Metropolitan
5891,5891,Braybrook,12/27 Marnoo St,t,560000.0,8.6,3.0,1.0,1.0,158.0,137.0,2002.0,-37.78893,144.84652,Western Metropolitan
5892,5892,Broadmeadows,82 Cuthbert St,h,450000.0,14.0,3.0,1.0,1.0,0.0,100.0,1960.0,-37.6841,144.92818,Northern Metropolitan
5893,5893,Brunswick,148 Donald St,h,1120000.0,5.2,3.0,1.0,1.0,322.0,107.0,1920.0,-37.75887,144.97326,Northern Metropolitan
5894,5894,Brunswick,54 Dunstan Av,h,1110000.0,5.2,2.0,1.0,0.0,196.0,101.0,1922.0,-37.75815,144.97366,Northern Metropolitan
5895,5895,Brunswick,24 Mitchell St,h,1790000.0,5.2,4.0,3.0,6.0,733.0,238.0,1950.0,-37.759,144.96623,Northern Metropolitan
5896,5896,Brunswick East,408/1 Brunswick Rd,u,390500.0,4.0,1.0,1.0,1.0,0.0,49.0,2011.0,-37.77883,144.9776,Northern Metropolitan
5897,5897,Bundoora,43 Cheadle Cr,h,999000.0,12.1,5.0,2.0,2.0,627.0,268.0,1991.0,-37.69264,145.0799,Northern Metropolitan
5898,5898,Carnegie,5/9 Cosy Gum Rd,u,796000.0,10.1,2.0,1.0,2.0,0.0,86.0,1975.0,-37.88415,145.0514,Southern Metropolitan
5899,5899,Carnegie,2A Walden Gr,h,1050000.0,10.1,3.0,1.0,2.0,184.0,133.0,1990.0,-37.90017,145.05812,Southern Metropolitan
5900,5900,Caulfield North,6/374 Dandenong Rd,u,610000.0,7.8,2.0,1.0,1.0,816.0,88.0,2007.0,-37.86068,145.01121,Southern Metropolitan
5901,5901,Chelsea,1/15 Cross Rd,u,639000.0,27.0,2.0,1.0,2.0,278.0,104.0,1980.0,-38.04602,145.1191,South-Eastern Metropolitan
5902,5902,Cheltenham,30 Nancy St,h,1050000.0,17.9,3.0,1.0,2.0,539.0,169.0,1970.0,-37.97223,145.07895,Southern Metropolitan
5903,5903,Clifton Hill,11/165 Noone St,u,640000.0,3.6,2.0,2.0,1.0,533.0,110.0,2011.0,-37.79443,144.99944,Northern Metropolitan
5904,5904,Coburg,35 Belgrave St,h,1285000.0,6.7,3.0,1.0,2.0,579.0,143.0,1930.0,-37.74482,144.97499,Northern Metropolitan
5905,5905,Collingwood,53 Mater St,h,1080000.0,2.0,2.0,1.0,0.0,0.0,94.0,1890.0,-37.79589,144.98863,Northern Metropolitan
5906,5906,Craigieburn,11 Heytesbury Cr,h,607500.0,20.6,3.0,2.0,2.0,654.0,185.0,1999.0,-37.6038,144.9226,Northern Metropolitan
5907,5907,Craigieburn,60 Northumberland Cct,h,500000.0,20.6,3.0,2.0,2.0,448.0,150.0,2008.0,-37.58242,144.93001,Northern Metropolitan
5908,5908,Craigieburn,70 Penhall Dr,h,510000.0,20.6,3.0,2.0,2.0,350.0,161.0,2014.0,-37.56883,144.90887,Northern Metropolitan
5909,5909,Craigieburn,36 Serenity Wy,h,592500.0,20.6,4.0,2.0,2.0,448.0,188.0,2011.0,-37.57635,144.91151000000005,Northern Metropolitan
5910,5910,Dandenong,1 Caroline St,h,669000.0,24.7,3.0,1.0,1.0,713.0,145.0,1960.0,-37.98997,145.2254,South-Eastern Metropolitan
5911,5911,Dandenong North,7 Buchan St,h,895000.0,24.7,5.0,2.0,4.0,779.0,186.0,1970.0,-37.94465,145.21236000000005,South-Eastern Metropolitan
5912,5912,Delahey,11 Barley Ct,h,505000.0,18.0,4.0,2.0,2.0,344.0,105.9,1995.0,-37.719,144.76699,Western Metropolitan
5913,5913,Doncaster,5 Alma Ct,h,1530000.0,12.4,5.0,3.0,2.0,851.0,215.0,1975.0,-37.78109,145.13745,Eastern Metropolitan
5914,5914,Doncaster East,18B Churchill St,t,816000.0,14.3,3.0,1.0,2.0,0.0,121.0,2010.0,-37.78738,145.16033000000004,Eastern Metropolitan
5915,5915,Doncaster East,45 Elizabeth St,h,1385000.0,14.3,4.0,3.0,2.0,417.0,203.0,1980.0,-37.79223,145.14606,Eastern Metropolitan
5916,5916,Doveton,33 Kanooka Gr,h,472500.0,28.8,2.0,1.0,2.0,590.0,74.0,1960.0,-37.99715,145.23526,South-Eastern Metropolitan
5917,5917,East Melbourne,205/30 St Andrews Pl,u,895000.0,1.3,1.0,1.0,1.0,0.0,60.0,1990.0,-37.81177,144.97617,Northern Metropolitan
5918,5918,Edithvale,9a Ivan Av,u,724000.0,27.0,2.0,1.0,2.0,224.0,104.0,2000.0,-38.0371,145.11717,South-Eastern Metropolitan
5919,5919,Elsternwick,16 Allison Rd,h,1975000.0,7.2,3.0,2.0,2.0,458.0,165.0,1900.0,-37.88148,145.00538999999995,Southern Metropolitan
5920,5920,Elsternwick,4/49 Seymour Rd,t,1200000.0,7.2,3.0,1.0,2.0,1405.0,117.0,1965.0,-37.88065,145.01112,Southern Metropolitan
5921,5921,Elwood,7/59 Ormond Rd,u,630000.0,7.2,2.0,1.0,1.0,637.0,73.0,1970.0,-37.88374,144.98518,Southern Metropolitan
5922,5922,Essendon North,18 Royal Av,h,1535000.0,8.2,3.0,1.0,2.0,811.0,152.0,1925.0,-37.7384,144.90485,Western Metropolitan
5923,5923,Fawkner,115 Lorne St,h,830000.0,13.1,2.0,1.0,1.0,779.0,102.0,1950.0,-37.71532,144.96508,Northern Metropolitan
5924,5924,Ferntree Gully,7 Austin St,h,740000.0,24.8,3.0,1.0,2.0,968.0,118.0,1955.0,-37.88523,145.28553,Eastern Metropolitan
5925,5925,Footscray,107/250 Barkly St,u,430000.0,5.1,2.0,1.0,1.0,1909.0,110.0,2007.0,-37.79919,144.89607,Western Metropolitan
5926,5926,Footscray,16 Creswick St,h,900000.0,5.1,3.0,1.0,3.0,312.0,106.0,1880.0,-37.79334,144.89128,Western Metropolitan
5927,5927,Footscray,15 Greer St,h,1000000.0,5.1,4.0,2.0,1.0,180.0,206.0,1994.0,-37.79686,144.908,Western Metropolitan
5928,5928,Footscray,12 Jerrold St,h,891000.0,5.1,4.0,1.0,3.0,446.0,101.7,1920.0,-37.79221,144.89076,Western Metropolitan
5929,5929,Forest Hill,19 Victor Cr,h,1011000.0,15.4,3.0,1.0,1.0,590.0,114.0,1960.0,-37.84308,145.168,Eastern Metropolitan
5930,5930,Glen Iris,2/10 Osborne Av,u,580000.0,7.3,2.0,1.0,1.0,200.0,62.0,1970.0,-37.85743,145.0468,Southern Metropolitan
5931,5931,Glen Iris,8/12 Osborne Av,u,519500.0,7.3,2.0,1.0,1.0,1101.0,73.0,1970.0,-37.85724,145.04681000000005,Southern Metropolitan
5932,5932,Glen Waverley,2/51 Avonhurst Dr,u,656000.0,16.7,2.0,1.0,1.0,345.0,120.0,2012.0,-37.89919,145.14856,Eastern Metropolitan
5933,5933,Glen Waverley,32 Maylands Cr,h,1182000.0,16.7,5.0,2.0,3.0,650.0,152.0,1975.0,-37.90383,145.17166,Eastern Metropolitan
5934,5934,Glen Waverley,2/32 Wilson Rd,u,1000000.0,16.7,3.0,2.0,2.0,365.0,124.0,1996.0,-37.88599,145.17031,Eastern Metropolitan
5935,5935,Glenroy,4/39 Clovelly Av,u,493000.0,11.2,2.0,1.0,2.0,201.0,201.0,2000.0,-37.70691,144.90934,Northern Metropolitan
5936,5936,Glenroy,8 Granville St,h,940000.0,11.2,3.0,2.0,5.0,627.0,173.0,1960.0,-37.70198,144.92166,Northern Metropolitan
5937,5937,Glenroy,3/42 Harold St,u,435000.0,11.2,2.0,1.0,1.0,144.0,73.0,2010.0,-37.70628,144.92379,Northern Metropolitan
5938,5938,Hadfield,146 East St,h,741000.0,11.2,4.0,1.0,2.0,652.0,158.0,1960.0,-37.70542,144.95127,Northern Metropolitan
5939,5939,Hadfield,99 Hilton St,h,550000.0,11.2,3.0,1.0,2.0,325.0,100.0,1950.0,-37.70325,144.94756999999996,Northern Metropolitan
5940,5940,Hampton,7 Exon St,t,1405000.0,13.8,3.0,2.0,2.0,220.0,139.0,2014.0,-37.93487,145.00093,Southern Metropolitan
5941,5941,Heathmont,91 Campbell St,h,1270500.0,21.3,4.0,2.0,3.0,801.0,180.0,1957.0,-37.82734,145.24487,Eastern Metropolitan
5942,5942,Heathmont,61 Canterbury Rd,h,751000.0,21.3,3.0,1.0,2.0,693.0,129.0,1950.0,-37.82536,145.24893,Eastern Metropolitan
5943,5943,Highett,10 Haynes St,h,1535000.0,16.0,4.0,2.0,2.0,719.0,719.0,1998.0,-37.94999,145.03122,Southern Metropolitan
5944,5944,Hillside,93 Saronvale Cr,h,700000.0,18.0,4.0,2.0,4.0,788.0,236.0,1995.0,-37.68974,144.75225,Western Metropolitan
5945,5945,Hoppers Crossing,46 Bourke Cr,h,520000.0,18.4,3.0,1.0,0.0,609.0,109.0,1986.0,-37.86991,144.68607,Western Metropolitan
5946,5946,Hoppers Crossing,2 Burge Cr,h,650000.0,18.4,4.0,2.0,2.0,680.0,205.0,1985.0,-37.86821,144.69566,Western Metropolitan
5947,5947,Hughesdale,3/9 Clapham Rd,u,472000.0,12.3,2.0,1.0,1.0,0.0,70.0,1970.0,-37.89369,145.08354,Southern Metropolitan
5948,5948,Ivanhoe,4/75 Green St,t,880000.0,7.8,2.0,1.0,2.0,229.0,113.0,2005.0,-37.7651,145.03452,Eastern Metropolitan
5949,5949,Ivanhoe,6/36 Livingstone St,t,985000.0,7.8,4.0,3.0,2.0,181.0,154.0,2016.0,-37.76758,145.03883000000005,Eastern Metropolitan
5950,5950,Jacana,12 Lorraine Cr,h,528000.0,14.0,3.0,1.0,3.0,588.0,92.0,1960.0,-37.68306,144.90928,Northern Metropolitan
5951,5951,Keilor East,3 Border Dr,h,918000.0,11.7,3.0,2.0,2.0,669.0,166.0,2000.0,-37.73936,144.85873999999995,Western Metropolitan
5952,5952,Kew,38 Wiltshire Dr,u,591000.0,5.4,2.0,1.0,2.0,0.0,90.0,1887.0,-37.79413,145.02382,Southern Metropolitan
5953,5953,Kings Park,261 Taylors Rd,h,565000.0,14.0,3.0,2.0,3.0,543.0,106.9,1980.0,-37.72765,144.78107,Western Metropolitan
5954,5954,Kurunjang,8 Carberry Dr,h,362000.0,31.7,4.0,2.0,2.0,685.0,141.0,1970.0,-37.67277,144.59643,Northern Victoria
5955,5955,Lalor,69 Monash St,h,560000.0,16.3,3.0,1.0,2.0,535.0,104.0,1970.0,-37.6615,145.02761,Northern Metropolitan
5956,5956,Langwarrin,17/165 North Rd,u,447000.0,41.0,3.0,1.0,2.0,230.0,102.0,2002.0,-38.16404,145.18781,Eastern Victoria
5957,5957,Maidstone,7 Churchill Av,h,681000.0,6.4,3.0,1.0,2.0,523.0,93.82,1950.0,-37.78242,144.86955,Western Metropolitan
5958,5958,Maidstone,12 Inkerman St,h,1005000.0,6.4,3.0,1.0,5.0,653.0,109.0,1930.0,-37.78639,144.88214,Western Metropolitan
5959,5959,Maidstone,18 Pullar St,h,468000.0,6.4,2.0,1.0,2.0,312.0,89.0,1990.0,-37.78353,144.87233,Western Metropolitan
5960,5960,Maribyrnong,7 Cavalry Cct,t,640000.0,4.3,3.0,2.0,2.0,91.0,132.0,2000.0,-37.77449,144.88011,Western Metropolitan
5961,5961,Meadow Heights,1/2 Dakara Cl,u,420000.0,17.4,3.0,1.0,1.0,658.0,94.0,1990.0,-37.64821,144.92526999999995,Northern Metropolitan
5962,5962,Melton South,8 Charles Ct,h,326000.0,29.8,3.0,1.0,1.0,611.0,115.0,1985.0,-37.69467,144.57827,Western Victoria
5963,5963,Mill Park,4 Streeton Cct,h,725000.0,17.9,3.0,2.0,2.0,602.0,129.0,1980.0,-37.66916,145.06912,Northern Metropolitan
5964,5964,Mitcham,11 Beaufort St,h,1101000.0,17.2,3.0,1.0,2.0,774.0,132.6,1950.0,-37.80588,145.1981,Eastern Metropolitan
5965,5965,Mitcham,1/17 Milne St,t,926000.0,17.2,4.0,3.0,2.0,374.0,170.0,2000.0,-37.81521,145.18726999999996,Eastern Metropolitan
5966,5966,Moonee Ponds,16/122 Maribyrnong Rd,u,362000.0,6.2,1.0,1.0,1.0,0.0,55.0,2015.0,-37.77149,144.91552,Western Metropolitan
5967,5967,Mordialloc,3/2 Woods Av,u,309000.0,21.5,1.0,1.0,1.0,57.0,42.0,1978.0,-38.00331,145.09425,South-Eastern Metropolitan
5968,5968,Mount Waverley,4/254 Waverley Rd,u,611000.0,14.2,2.0,1.0,1.0,161.0,82.0,1970.0,-37.8837,145.11526,Eastern Metropolitan
5969,5969,Mulgrave,2 Kinkora Ct,h,755000.0,18.8,3.0,2.0,2.0,197.0,132.0,2005.0,-37.92285,145.18549,South-Eastern Metropolitan
5970,5970,Mulgrave,25 Morawa Dr,h,862000.0,18.8,3.0,2.0,2.0,246.0,3.0,2002.0,-37.92829,145.19647,South-Eastern Metropolitan
5971,5971,Mulgrave,75 Wattle Gr,h,815500.0,18.8,3.0,2.0,2.0,434.0,104.0,1960.0,-37.93228,145.15827,South-Eastern Metropolitan
5972,5972,Newport,102 Market St,h,1100000.0,6.2,3.0,2.0,3.0,449.0,154.3,1940.0,-37.84769,144.87667,Western Metropolitan
5973,5973,Niddrie,8 Goble St,h,1130000.0,10.4,4.0,2.0,2.0,650.0,163.0,1975.0,-37.73435,144.8768,Western Metropolitan
5974,5974,Niddrie,64 Muriel St,h,1006000.0,10.4,4.0,2.0,1.0,270.0,178.74,2008.0,-37.74266,144.88577,Western Metropolitan
5975,5975,Noble Park,2/21 Marna Ct,u,445000.0,22.7,2.0,1.0,3.0,197.0,82.0,1998.0,-37.96903,145.18999,South-Eastern Metropolitan
5976,5976,Noble Park,371 Princes Hwy,h,650000.0,22.7,3.0,1.0,1.0,603.0,130.0,1970.0,-37.96318,145.18962,South-Eastern Metropolitan
5977,5977,North Melbourne,306/64 MacAulay Rd,u,465000.0,1.8,2.0,1.0,1.0,0.0,53.0,2010.0,-37.79831,144.94261,Northern Metropolitan
5978,5978,Northcote,31 Gladstone Av,h,1335000.0,5.3,3.0,1.0,1.0,390.0,112.0,1920.0,-37.76588,144.99731,Northern Metropolitan
5979,5979,Oakleigh South,44 Golf Rd,h,1390000.0,15.5,4.0,2.0,2.0,558.0,243.0,2010.0,-37.91917,145.08807,South-Eastern Metropolitan
5980,5980,Pakenham,1 Loxton Wy,h,643500.0,47.3,4.0,2.0,2.0,600.0,300.0,2010.0,-38.07583,145.43698,Eastern Victoria
5981,5981,Pascoe Vale,1A Braeside St,t,510000.0,8.5,2.0,1.0,1.0,129.0,88.3,2012.0,-37.71865,144.95018000000005,Northern Metropolitan
5982,5982,Pascoe Vale,3/25 Devon Rd,u,550000.0,8.5,2.0,1.0,1.0,164.0,80.7,2008.0,-37.72219000000001,144.92559,Northern Metropolitan
5983,5983,Pascoe Vale,2/8 Stewart St,u,580000.0,8.5,2.0,1.0,1.0,103.0,111.0,2010.0,-37.72773,144.92628,Northern Metropolitan
5984,5984,Preston,5/49 Austral Av,u,250000.0,8.4,1.0,1.0,1.0,631.0,34.0,1965.0,-37.74495,144.99322,Northern Metropolitan
5985,5985,Preston,1/70 Bruce St,u,392000.0,8.4,1.0,1.0,1.0,629.0,41.0,1965.0,-37.74144,144.99326000000005,Northern Metropolitan
5986,5986,Preston,24 Dermot St,u,505000.0,8.4,1.0,1.0,1.0,102.0,43.0,2000.0,-37.74679,145.01394,Northern Metropolitan
5987,5987,Preston,27 Pender St,h,980000.0,8.4,3.0,1.0,3.0,397.0,107.0,1925.0,-37.73724,145.00984,Northern Metropolitan
5988,5988,Reservoir,9/23 Ashley St,h,320000.0,12.0,2.0,1.0,1.0,89.0,65.0,1965.0,-37.71766,145.00132,Northern Metropolitan
5989,5989,Reservoir,1/3 Drysdale St,t,617500.0,12.0,2.0,2.0,1.0,0.0,114.0,2010.0,-37.73012,145.02652,Northern Metropolitan
5990,5990,Reservoir,11 Knox St,h,1282500.0,12.0,5.0,2.0,2.0,499.0,251.0,2015.0,-37.72556,144.99021000000005,Northern Metropolitan
5991,5991,Richmond,221/253 Bridge Rd,u,419000.0,2.4,2.0,1.0,1.0,3512.0,51.0,2011.0,-37.81828,144.99788999999996,Northern Metropolitan
5992,5992,Richmond,401/28 Tanner St,u,1667500.0,2.4,2.0,2.0,2.0,92.0,141.0,1940.0,-37.82324000000001,144.99174,Northern Metropolitan
5993,5993,Richmond,306/45 York St,u,685000.0,2.4,2.0,2.0,1.0,0.0,77.0,2011.0,-37.813,144.99303,Northern Metropolitan
5994,5994,Ringwood,26 Major St,h,882500.0,19.9,3.0,2.0,2.0,918.0,145.0,1975.0,-37.794,145.24636,Eastern Metropolitan
5995,5995,Ringwood,3 Sang Ct,h,910000.0,19.9,3.0,2.0,2.0,651.0,162.0,1977.0,-37.79638,145.24268,Eastern Metropolitan
5996,5996,Sandringham,124 Abbott St,h,1651000.0,15.2,3.0,2.0,1.0,390.0,125.0,1950.0,-37.95035,145.01571,Southern Metropolitan
5997,5997,Scoresby,72 Arnold Dr,h,1040000.0,22.2,4.0,2.0,2.0,1134.0,152.0,1970.0,-37.89496,145.23404,Eastern Metropolitan
5998,5998,Scoresby,17 Walsh Av,h,1120000.0,22.2,4.0,2.0,2.0,960.0,179.0,1985.0,-37.88992,145.22123,Eastern Metropolitan
5999,5999,South Morang,102 Vincent Dr,h,500000.0,20.5,3.0,2.0,2.0,330.0,118.0,2008.0,-37.64027,145.08745,Northern Metropolitan
6000,6000,South Yarra,7/85 Caroline St,u,420000.0,2.7,1.0,1.0,1.0,0.0,43.0,1960.0,-37.83547,144.98844,Southern Metropolitan
6001,6001,South Yarra,804/2 Claremont St,u,460000.0,2.7,2.0,2.0,0.0,0.0,63.0,2014.0,-37.83863,144.99379,Southern Metropolitan
6002,6002,South Yarra,10/391 Toorak Rd,u,1340000.0,2.7,2.0,2.0,2.0,0.0,133.0,1995.0,-37.84018,145.00265,Southern Metropolitan
6003,6003,Springvale South,5 Gwent St,h,700000.0,22.2,3.0,1.0,2.0,638.0,105.0,1980.0,-37.98031,145.15497,South-Eastern Metropolitan
6004,6004,St Kilda,8/240 Barkly St,u,360000.0,5.0,1.0,1.0,1.0,0.0,49.0,1971.0,-37.87223,144.98046000000005,Southern Metropolitan
6005,6005,Strathmore,10 Fenacre St,h,1220000.0,8.2,4.0,1.0,2.0,750.0,185.0,1960.0,-37.73051,144.91731,Western Metropolitan
6006,6006,Sunbury,315 Elizabeth Dr,h,500000.0,31.7,3.0,1.0,3.0,678.0,127.0,1975.0,-37.56935,144.7241,Western Metropolitan
6007,6007,Sunbury,11 Gruner St,h,438000.0,31.7,3.0,1.0,4.0,606.0,96.0,1994.0,-37.57532,144.71058,Western Metropolitan
6008,6008,Sunshine North,95A Berkshire Rd,t,650000.0,10.5,4.0,2.0,1.0,283.0,181.6,2005.0,-37.76508,144.83629,Western Metropolitan
6009,6009,Sunshine West,9 Noble Ct,t,615000.0,10.5,3.0,2.0,1.0,358.0,27.0,1999.0,-37.79573,144.79311,Western Metropolitan
6010,6010,Sydenham,7 Argyll St,h,740000.0,18.0,4.0,2.0,2.0,1017.0,156.0,2000.0,-37.69106,144.75853999999995,Western Metropolitan
6011,6011,Tarneit,26 Bradman Dr,h,463500.0,18.4,4.0,2.0,2.0,371.0,156.0,2006.0,-37.867,144.65618,Western Metropolitan
6012,6012,Tarneit,30 Cobram St,h,530000.0,18.4,3.0,2.0,2.0,400.0,153.0,2009.0,-37.83353,144.67324,Western Metropolitan
6013,6013,Tarneit,7 Vive St,h,446000.0,18.4,3.0,2.0,2.0,326.0,162.0,2012.0,-37.85037,144.66179,Western Metropolitan
6014,6014,Taylors Hill,55 Bloomsbury Dr,h,520000.0,18.0,3.0,2.0,2.0,389.0,161.0,2005.0,-37.71364000000001,144.76031,Western Metropolitan
6015,6015,Taylors Hill,20 Hobart Wy,h,530000.0,18.0,3.0,2.0,1.0,343.0,119.0,2011.0,-37.7117,144.75204,Western Metropolitan
6016,6016,Taylors Hill,6 Hobart Wy,h,725500.0,18.0,5.0,3.0,2.0,450.0,260.0,2011.0,-37.71152,144.75283000000005,Western Metropolitan
6017,6017,Taylors Lakes,23A Wentworth Dr,t,502000.0,15.5,3.0,2.0,2.0,198.0,143.0,2004.0,-37.69503,144.77868999999995,Western Metropolitan
6018,6018,Templestowe Lower,46 Feathertop Av,h,1215000.0,12.4,4.0,2.0,4.0,729.0,240.0,1970.0,-37.76846,145.11183,Eastern Metropolitan
6019,6019,Templestowe Lower,1/6 Union St,t,731000.0,12.4,2.0,1.0,1.0,217.0,115.0,2005.0,-37.75671,145.11401,Eastern Metropolitan
6020,6020,Thomastown,24 Banksia Av,h,651000.0,15.3,3.0,1.0,2.0,526.0,116.0,1970.0,-37.68164,144.99768999999995,Northern Metropolitan
6021,6021,Thomastown,14 Marjory St,h,631000.0,15.3,3.0,1.0,2.0,584.0,121.0,1965.0,-37.6819,145.02293999999995,Northern Metropolitan
6022,6022,Thornbury,105 Fyffe St,h,1110000.0,7.0,3.0,1.0,0.0,396.0,113.0,1930.0,-37.75358,144.98533999999995,Northern Metropolitan
6023,6023,Toorak,8/161 Alexandra Av,u,735000.0,4.1,2.0,1.0,1.0,0.0,84.0,1935.0,-37.83241,145.00705,Southern Metropolitan
6024,6024,Tullamarine,56 Broadmeadows Rd,h,822000.0,12.9,3.0,1.0,1.0,778.0,112.0,1960.0,-37.70321,144.87972,Western Metropolitan
6025,6025,Vermont,88 Boronia Rd,h,988000.0,17.2,3.0,1.0,1.0,653.0,119.0,1970.0,-37.84034000000001,145.2022,Eastern Metropolitan
